Date,Open,High,Low,Close,Adj Close,Volume
2020-10-05,117.94999694824219,119.5,117.55000305175781,118.4000015258789,94.95301818847656,8141288
2020-10-06,119.3499984741211,119.3499984741211,116.30000305175781,116.80000305175781,93.66987609863281,11221801
2020-10-07,117.0999984741211,117.19999694824219,114.25,114.44999694824219,91.78524017333984,11939558
2020-10-08,114.69999694824219,115.0,112.6500015258789,113.30000305175781,90.86298370361328,11663333
2020-10-09,113.3499984741211,115.9000015258789,112.30000305175781,114.9000015258789,92.1461410522461,15958362
2020-10-12,115.30000305175781,115.5,112.80000305175781,113.19999694824219,90.78278350830078,7949842
2020-10-13,113.30000305175781,114.6500015258789,112.3499984741211,113.8499984741211,91.30406188964844,9702168
2020-10-14,113.19999694824219,113.94999694824219,109.5999984741211,110.55000305175781,88.6575698852539,19663164
2020-10-15,110.8499984741211,112.69999694824219,109.55000305175781,110.5999984741211,88.69767761230469,15481671
2020-10-16,111.30000305175781,112.75,109.5999984741211,111.3499984741211,89.29914855957031,12231039
2020-10-19,112.5,115.3499984741211,111.25,114.69999694824219,91.98573303222656,18111350
2020-10-20,115.0999984741211,116.1500015258789,113.0999984741211,113.6500015258789,91.1436767578125,16554127
2020-10-21,113.6500015258789,116.9000015258789,113.55000305175781,115.0999984741211,92.30652618408203,20421726
2020-10-22,115.0,116.69999694824219,114.0999984741211,115.80000305175781,92.86790466308594,13653932
2020-10-23,116.80000305175781,118.19999694824219,116.19999694824219,117.69999694824219,94.39163970947266,11876035
2020-10-26,117.9000015258789,117.9000015258789,114.19999694824219,114.55000305175781,91.86544036865234,11243128
2020-10-27,114.19999694824219,115.1500015258789,112.8499984741211,113.94999694824219,91.38426208496094,10985477
2020-10-28,113.94999694824219,114.0,112.4000015258789,112.69999694824219,90.38179779052734,9366165
2020-10-29,112.0,112.44999694824219,110.55000305175781,110.8499984741211,88.89815521240234,11414157
2020-10-30,111.5999984741211,115.19999694824219,111.05000305175781,114.19999694824219,91.58475494384766,17773808
2020-11-02,114.5999984741211,116.30000305175781,113.55000305175781,115.69999694824219,92.78770446777344,12785804
2020-11-03,115.5999984741211,117.25,115.5999984741211,116.5,93.42928314208984,12319486
2020-11-04,116.5,116.5,113.69999694824219,114.80000305175781,92.0659408569336,7382741
2020-11-05,116.3499984741211,120.5999984741211,115.25,119.8499984741211,96.1158676147461,14904921
2020-11-06,120.25,122.4000015258789,118.30000305175781,121.80000305175781,97.6797103881836,18908916
2020-11-09,122.9000015258789,122.9000015258789,120.6500015258789,121.75,97.63961029052734,14950332
2020-11-10,122.25,125.4000015258789,121.0,124.80000305175781,100.08561706542969,15808417
2020-11-11,126.0,126.19999694824219,123.55000305175781,125.8499984741211,100.92768859863281,16757799
2020-11-12,126.05000305175781,126.5,121.0,122.0999984741211,97.92030334472656,35738360
2020-11-13,122.5,126.3499984741211,121.19999694824219,125.9000015258789,100.96778106689453,23377931
2020-11-14,127.3499984741211,127.5,126.55000305175781,127.0999984741211,101.93013763427734,3308333
2020-11-17,128.3000030517578,129.3000030517578,127.19999694824219,128.6999969482422,103.21328735351562,20369194
2020-11-18,128.75,128.85000610351562,125.8499984741211,128.25,102.85240173339844,18943803
2020-11-19,121.75,124.30000305175781,120.8499984741211,122.05000305175781,103.959716796875,29186699
2020-11-20,123.30000305175781,123.5,120.1500015258789,121.44999694824219,103.44865417480469,17573909
2020-11-23,121.25,123.44999694824219,119.75,122.75,104.55596923828125,17269543
2020-11-24,123.75,124.5999984741211,122.80000305175781,123.25,104.98185729980469,18199200
2020-11-25,123.94999694824219,126.75,123.25,123.94999694824219,105.57810974121094,22813211
2020-11-26,124.5999984741211,125.3499984741211,123.3499984741211,125.05000305175781,106.51506042480469,13694237
2020-11-27,125.44999694824219,127.4000015258789,125.0,125.55000305175781,106.94094848632812,25297333
2020-12-01,126.0,127.0,124.69999694824219,126.4000015258789,107.66496276855469,8927107
2020-12-02,127.0,131.14999389648438,126.4000015258789,129.75,110.51842498779297,21081119
2020-12-03,131.35000610351562,134.0,129.25,133.4499969482422,113.67001342773438,25834042
2020-12-04,134.1999969482422,134.9499969482422,131.10000610351562,133.3000030517578,113.54224395751953,19371235
2020-12-07,133.3000030517578,137.1999969482422,133.0,136.8000030517578,116.52348327636719,14127211
2020-12-08,137.4499969482422,137.6999969482422,133.0,134.25,114.35142517089844,21479953
2020-12-09,135.39999389648438,137.5,134.39999389648438,134.6999969482422,114.73472595214844,18755465
2020-12-10,135.1999969482422,135.4499969482422,132.8000030517578,134.85000610351562,114.86251831054688,11912807
2020-12-11,134.6999969482422,140.6999969482422,134.5,138.25,117.758544921875,30559578
2020-12-14,139.64999389648438,144.1999969482422,139.10000610351562,143.35000610351562,122.1026382446289,35605748
2020-12-15,143.64999389648438,144.35000610351562,140.8000030517578,143.10000610351562,121.88970184326172,18775793
2020-12-16,144.35000610351562,146.0,143.5,145.5,123.93394470214844,16119571
2020-12-17,145.25,145.25,142.5,143.4499969482422,122.18780517578125,12374964
2020-12-18,143.4499969482422,143.64999389648438,139.4499969482422,141.6999969482422,120.69719696044922,13628707
2020-12-21,141.39999389648438,141.5,129.35000610351562,132.9499969482422,113.2441177368164,20132655
2020-12-22,132.5,136.10000610351562,129.8000030517578,135.5,115.4161605834961,17257059
2020-12-23,135.5,136.6999969482422,134.10000610351562,135.0500030517578,115.03286743164062,10091831
2020-12-24,136.35000610351562,139.10000610351562,135.60000610351562,136.25,116.05499267578125,14518171
2020-12-28,139.89999389648438,139.89999389648438,137.1999969482422,137.64999389648438,117.24747467041016,15223089
2020-12-29,138.89999389648438,139.60000610351562,134.60000610351562,135.10000610351562,115.07545471191406,21146540
2020-12-30,136.75,136.75,134.1999969482422,135.60000610351562,115.5013427734375,14180071
2020-12-31,135.60000610351562,136.6999969482422,134.75,135.4499969482422,115.37356567382812,15237166
2021-01-01,135.39999389648438,136.25,135.0500030517578,135.35000610351562,115.28839111328125,6995084
2021-01-04,136.85000610351562,137.75,135.8000030517578,137.25,116.90677642822266,11669647
2021-01-05,136.75,136.75,134.39999389648438,135.14999389648438,115.1180419921875,12371842
2021-01-06,135.39999389648438,137.3000030517578,133.8000030517578,135.10000610351562,115.07545471191406,14133415
2021-01-07,136.5,137.5,135.5,136.5,116.26793670654297,17298525
2021-01-08,137.10000610351562,140.9499969482422,137.10000610351562,139.6999969482422,118.9936294555664,27964099
2021-01-11,140.5,143.0,140.3000030517578,141.6999969482422,120.69719696044922,24790683
2021-01-12,142.5,147.5500030517578,141.6999969482422,146.64999389648438,124.91349029541016,28433070
2021-01-13,148.5,148.8000030517578,143.5,145.8000030517578,124.18949127197266,21154236
2021-01-14,146.60000610351562,148.1999969482422,144.85000610351562,146.64999389648438,124.91349029541016,14755992
2021-01-15,146.8000030517578,147.60000610351562,142.35000610351562,143.25,122.01744079589844,10647008
2021-01-18,143.3000030517578,143.89999389648438,136.60000610351562,138.6999969482422,118.14186096191406,17085592
2021-01-19,140.85000610351562,141.89999389648438,139.60000610351562,140.10000610351562,119.33435821533203,8951075
2021-01-20,140.5,141.9499969482422,138.64999389648438,141.5,120.52684783935547,11820498
2021-01-21,142.0,142.14999389648438,136.5500030517578,137.35000610351562,116.99195098876953,10828875
2021-01-22,137.35000610351562,137.8000030517578,132.5,133.1999969482422,113.45706176757812,14810848
2021-01-25,134.89999389648438,135.5,130.85000610351562,131.85000610351562,112.30717468261719,10157077
2021-01-27,132.0,132.5500030517578,128.6999969482422,129.14999389648438,110.00735473632812,11638766
2021-01-28,128.0,129.9499969482422,127.80000305175781,128.1999969482422,109.19817352294922,11970139
2021-01-29,129.25,129.64999389648438,125.25,125.9000015258789,107.23907470703125,15268785
2021-02-01,126.4000015258789,129.75,125.8499984741211,129.0,109.87959289550781,12808349
2021-02-02,131.0,132.85000610351562,129.64999389648438,131.25,111.79609680175781,15485139
2021-02-03,131.25,138.0,131.25,137.25,116.90677642822266,25483402
2021-02-04,137.89999389648438,144.25,136.8000030517578,143.60000610351562,122.3155746459961,30751754
2021-02-05,144.10000610351562,144.3000030517578,139.35000610351562,140.85000610351562,119.97319793701172,19930467
2021-02-08,141.0500030517578,142.39999389648438,140.3000030517578,141.5500030517578,120.56941986083984,11810439
2021-02-09,141.5,143.4499969482422,138.6999969482422,139.25,118.61034393310547,8579689
2021-02-10,139.89999389648438,140.5500030517578,136.8000030517578,138.3000030517578,117.80113983154297,8709612
2021-02-11,138.3000030517578,139.5,136.0,137.14999389648438,116.82157897949219,14150298
2021-02-12,136.5,137.0,132.75,133.85000610351562,114.01073455810547,16453706
2021-02-15,134.5,134.85000610351562,132.0,132.25,112.64788055419922,10557047
2021-02-16,132.3000030517578,135.39999389648438,132.3000030517578,133.75,113.92555236816406,11735144
2021-02-17,133.3000030517578,135.75,132.89999389648438,135.1999969482422,115.1606216430664,8950258
2021-02-18,135.0,141.1999969482422,134.0500030517578,139.9499969482422,119.2065658569336,22069738
2021-02-19,139.9499969482422,143.1999969482422,137.25,139.25,118.61034393310547,22944780
2021-02-22,138.85000610351562,139.39999389648438,135.10000610351562,136.25,116.05499267578125,20401387
2021-02-23,137.60000610351562,138.60000610351562,136.1999969482422,136.89999389648438,116.608642578125,19178437
2021-02-24,139.9499969482422,145.0,139.5,144.39999389648438,122.99699401855469,38775957
2021-02-25,146.89999389648438,157.6999969482422,145.75,156.10000610351562,132.9628143310547,85580477
2021-02-26,156.14999389648438,163.0,150.5,152.1999969482422,129.64088439941406,94115857
2021-03-01,155.5,157.10000610351562,153.6999969482422,154.35000610351562,131.4722137451172,22306110
2021-03-02,154.35000610351562,156.14999389648438,152.5,153.39999389648438,130.6630096435547,17565134
2021-03-03,155.0,157.3000030517578,153.8000030517578,154.89999389648438,131.94070434570312,17610904
2021-03-04,154.0,154.89999389648438,151.6999969482422,152.0500030517578,129.51312255859375,17162557
2021-03-05,152.0,152.6999969482422,149.6999969482422,151.10000610351562,128.7039337158203,17323282
2021-03-08,153.89999389648438,156.0,152.35000610351562,153.14999389648438,130.45005798339844,18727656
2021-03-09,154.9499969482422,154.9499969482422,148.5,151.6999969482422,129.21499633789062,14621175
2021-03-10,153.0500030517578,153.25,149.39999389648438,150.9499969482422,128.57615661621094,10788943
2021-03-12,152.0,153.0,149.0,150.5,128.19285583496094,14835735
2021-03-15,146.4499969482422,147.60000610351562,144.75,146.89999389648438,129.42633056640625,15783310
