Date,Open,High,Low,Close,Adj Close,Volume
2020-10-05,2620.0,2728.10009765625,2603.050048828125,2705.800048828125,2635.729736328125,17412105
2020-10-06,2736.0,2736.0,2650.10009765625,2714.300048828125,2644.009521484375,9846367
2020-10-07,2742.0,2770.0,2703.0,2735.949951171875,2665.098876953125,9656101
2020-10-08,2800.0,2885.0,2800.0,2825.699951171875,2752.524658203125,19839329
2020-10-09,2810.0,2829.85009765625,2780.0,2812.949951171875,2740.10546875,7739245
2020-10-12,2815.5,2854.0,2800.75,2830.0,2756.714111328125,4623203
2020-10-13,2845.0,2854.89990234375,2812.199951171875,2826.550048828125,2753.353271484375,4209878
2020-10-14,2842.0,2842.0,2787.550048828125,2809.60009765625,2748.510986328125,4395936
2020-10-15,2811.0,2827.75,2727.0,2740.60009765625,2681.01123046875,6629355
2020-10-16,2750.10009765625,2771.64990234375,2731.300048828125,2763.300048828125,2703.21728515625,5273773
2020-10-19,2774.0,2774.0,2706.60009765625,2711.550048828125,2652.592529296875,3331194
2020-10-20,2725.0,2759.89990234375,2717.949951171875,2739.0,2679.445556640625,3406273
2020-10-21,2739.0,2749.0,2663.050048828125,2675.39990234375,2617.228515625,4570143
2020-10-22,2661.0,2686.64990234375,2638.10009765625,2671.14990234375,2613.0712890625,5262294
2020-10-23,2687.800048828125,2702.0,2670.10009765625,2686.800048828125,2628.38037109375,3499091
2020-10-26,2689.949951171875,2709.949951171875,2670.5,2688.199951171875,2629.750244140625,2672752
2020-10-27,2699.75,2718.14990234375,2624.10009765625,2630.14990234375,2572.96240234375,3537502
2020-10-28,2650.0,2655.949951171875,2606.0,2622.199951171875,2565.185302734375,3569445
2020-10-29,2608.0,2655.0,2600.25,2632.64990234375,2575.408203125,3105968
2020-10-30,2636.10009765625,2674.35009765625,2621.60009765625,2664.85009765625,2606.908203125,3427003
2020-11-02,2660.0,2664.85009765625,2600.050048828125,2604.60009765625,2547.96826171875,2571196
2020-11-03,2604.0,2665.0,2601.050048828125,2633.60009765625,2576.337646484375,2879269
2020-11-04,2610.0,2721.85009765625,2610.0,2653.14990234375,2595.46240234375,4893928
2020-11-05,2685.0,2710.0,2667.0,2685.699951171875,2627.3046875,2816502
2020-11-06,2699.0,2713.25,2681.300048828125,2707.449951171875,2648.581298828125,3884421
2020-11-09,2731.10009765625,2744.0,2695.10009765625,2726.60009765625,2667.315673828125,3646592
2020-11-10,2697.199951171875,2713.14990234375,2638.35009765625,2649.60009765625,2591.989501953125,4760020
2020-11-11,2667.949951171875,2692.800048828125,2643.39990234375,2687.800048828125,2629.358642578125,3242441
2020-11-12,2686.0,2713.0,2661.75,2671.050048828125,2612.972900390625,2437505
2020-11-13,2655.75,2664.89990234375,2636.0,2656.85009765625,2599.081787109375,2548093
2020-11-14,2677.949951171875,2689.0,2660.050048828125,2670.35009765625,2612.2880859375,298819
2020-11-17,2695.0,2695.0,2650.050048828125,2666.050048828125,2608.081787109375,2827273
2020-11-18,2661.0,2664.199951171875,2607.050048828125,2626.64990234375,2569.538818359375,2893762
2020-11-19,2637.0,2676.14990234375,2630.85009765625,2636.89990234375,2579.565673828125,4167501
2020-11-20,2655.0,2676.0,2627.550048828125,2660.25,2602.40771484375,2711471
2020-11-23,2690.0,2730.0,2665.0,2724.25,2665.016357421875,3706418
2020-11-24,2734.39990234375,2743.0,2705.0,2722.050048828125,2662.8642578125,3120516
2020-11-25,2729.0,2732.949951171875,2688.199951171875,2701.300048828125,2642.5654296875,3302249
2020-11-26,2686.0,2730.949951171875,2680.0,2720.60009765625,2661.446044921875,2341099
2020-11-27,2705.0,2717.699951171875,2669.050048828125,2679.64990234375,2621.385986328125,6086808
2020-12-01,2679.0,2735.89990234375,2624.449951171875,2726.800048828125,2667.510986328125,3605017
2020-12-02,2719.0,2754.699951171875,2702.449951171875,2749.550048828125,2689.766357421875,2509032
2020-12-03,2773.89990234375,2773.89990234375,2700.800048828125,2709.449951171875,2650.538330078125,2852548
2020-12-04,2710.800048828125,2738.85009765625,2699.0,2727.550048828125,2668.244873046875,2686527
2020-12-07,2715.0,2744.0,2706.14990234375,2737.699951171875,2678.173828125,1996400
2020-12-08,2740.0,2805.550048828125,2732.449951171875,2797.300048828125,2736.477783203125,4277818
2020-12-09,2815.0,2840.0,2793.14990234375,2810.800048828125,2749.684326171875,3659996
2020-12-10,2818.0,2827.300048828125,2780.25,2784.300048828125,2723.760986328125,2127801
2020-12-11,2792.699951171875,2807.699951171875,2764.550048828125,2783.60009765625,2723.076171875,1795408
2020-12-14,2802.0,2804.0,2756.25,2797.699951171875,2736.869140625,2483658
2020-12-15,2786.0,2794.699951171875,2755.0,2761.550048828125,2701.505615234375,2365509
2020-12-16,2779.0,2819.800048828125,2760.449951171875,2814.199951171875,2753.01025390625,2565149
2020-12-17,2811.0,2853.699951171875,2805.0,2838.199951171875,2776.48828125,2863460
2020-12-18,2868.0,2898.0,2846.199951171875,2861.0,2798.793212890625,6076692
2020-12-21,2861.0,2886.5,2785.0,2820.14990234375,2758.8310546875,2705195
2020-12-22,2834.0,2883.64990234375,2818.64990234375,2872.5,2810.04296875,2881737
2020-12-23,2876.050048828125,2919.0,2865.449951171875,2908.75,2845.5048828125,2790988
2020-12-24,2909.0,2921.35009765625,2883.199951171875,2909.35009765625,2846.091796875,1807144
2020-12-28,2910.0,2949.699951171875,2902.0,2929.39990234375,2865.70556640625,2108994
2020-12-29,2920.0,2952.0,2920.0,2930.5,2866.781982421875,1994151
2020-12-30,2934.39990234375,2947.699951171875,2902.0,2909.300048828125,2846.043212890625,2637968
2020-12-31,2900.0,2905.0,2845.0,2862.75,2800.505126953125,4040956
2021-01-01,2880.0,2940.0,2879.0,2928.25,2864.580810546875,2681440
2021-01-04,2950.0,3050.75,2940.949951171875,3039.449951171875,2973.362548828125,5113293
2021-01-05,3039.60009765625,3114.25,3039.60009765625,3093.0,3025.748779296875,5801309
2021-01-06,3100.0,3113.5,3037.199951171875,3051.5,2985.151123046875,3726716
2021-01-07,3075.0,3080.85009765625,3000.25,3032.800048828125,2966.857666015625,3717827
2021-01-08,3090.0,3128.0,3060.0,3120.89990234375,3053.041748046875,5879039
2021-01-11,3230.0,3230.0,3146.550048828125,3176.449951171875,3107.38427734375,9508039
2021-01-12,3176.449951171875,3210.0,3150.0,3174.85009765625,3105.819091796875,3611458
2021-01-13,3175.0,3177.0,3126.25,3158.949951171875,3090.2646484375,3572801
2021-01-14,3155.0,3266.5,3120.39990234375,3250.699951171875,3186.071044921875,6931542
2021-01-15,3235.0,3274.0,3210.0,3233.35009765625,3169.06640625,4131692
2021-01-18,3250.0,3256.75,3187.39990234375,3221.75,3157.696533203125,4160906
2021-01-19,3233.0,3279.0,3232.0,3260.699951171875,3195.87255859375,2975735
2021-01-20,3270.0,3327.949951171875,3267.10009765625,3308.800048828125,3243.016357421875,3453446
2021-01-21,3305.0,3309.14990234375,3262.10009765625,3273.85009765625,3208.760986328125,2778546
2021-01-22,3241.89990234375,3325.0,3241.89990234375,3303.10009765625,3237.429443359375,3052459
