Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,203.6999969482422,214.39999389648438,203.6999969482422,213.10000610351562,212.27638244628906,6135166
2020-03-12,204.0,206.9499969482422,197.5,199.10000610351562,198.3304901123047,5382005
2020-03-13,199.0,204.4499969482422,169.25,197.39999389648438,196.63705444335938,6521598
2020-03-16,193.9499969482422,193.9499969482422,178.5500030517578,179.75,179.05526733398438,5600574
2020-03-17,178.5500030517578,185.5500030517578,170.75,173.10000610351562,172.43096923828125,6087687
2020-03-18,176.6999969482422,178.5,168.5,169.9499969482422,169.2931365966797,6366599
2020-03-19,165.0,171.35000610351562,159.39999389648438,162.35000610351562,161.72251892089844,5990086
2020-03-20,163.10000610351562,185.8000030517578,162.5,179.1999969482422,178.50738525390625,10159745
2020-03-23,165.0,177.0,165.0,170.14999389648438,169.49237060546875,5360393
2020-03-24,168.5,181.75,168.0500030517578,176.35000610351562,175.6684112548828,6030781
2020-03-25,177.39999389648438,188.0,170.1999969482422,174.64999389648438,173.9749755859375,6728146
2020-03-26,176.9499969482422,186.8000030517578,172.5,182.60000610351562,181.89425659179688,5123845
2020-03-27,183.14999389648438,189.5,181.5,183.5,182.790771484375,6767560
2020-03-30,181.10000610351562,187.39999389648438,179.35000610351562,184.14999389648438,183.43826293945312,3667402
2020-03-31,187.0,199.8000030517578,185.64999389648438,196.6999969482422,195.93975830078125,5307626
2020-04-01,195.6999969482422,195.6999969482422,187.0,189.5,188.767578125,4937834
2020-04-03,188.0,189.60000610351562,177.75,180.0,179.30430603027344,6573737
2020-04-07,188.25,192.6999969482422,183.0500030517578,191.89999389648438,191.15829467773438,4781431
2020-04-08,191.5,200.0,188.8000030517578,192.89999389648438,192.15443420410156,5137654
2020-04-09,198.39999389648438,202.9499969482422,195.0500030517578,196.6999969482422,195.93975830078125,3465173
2020-04-13,198.0,198.0,182.89999389648438,189.1999969482422,188.46873474121094,6192188
2020-04-15,190.0500030517578,193.60000610351562,185.8000030517578,186.5500030517578,185.82899475097656,11326003
2020-04-16,180.0,189.75,180.0,187.85000610351562,187.1239776611328,21690423
2020-04-17,192.5,193.75,185.5500030517578,187.0,186.27725219726562,6606447
2020-04-20,189.0,189.0,180.14999389648438,181.10000610351562,180.40005493164062,8101513
2020-04-21,179.0,179.89999389648438,173.8000030517578,178.0500030517578,177.36183166503906,9043309
2020-04-22,177.0,179.5,175.0500030517578,178.5500030517578,177.8599090576172,5310949
2020-04-23,179.39999389648438,182.60000610351562,177.10000610351562,180.89999389648438,180.2008056640625,5552230
2020-04-24,179.9499969482422,180.8000030517578,177.14999389648438,177.75,177.06298828125,4641139
2020-04-27,180.0,182.89999389648438,175.5,182.0500030517578,181.34637451171875,9141625
2020-04-28,182.10000610351562,182.9499969482422,178.0,179.6999969482422,179.00546264648438,6664917
2020-04-29,180.10000610351562,182.4499969482422,179.39999389648438,180.64999389648438,179.9517822265625,5030291
2020-04-30,185.0,192.60000610351562,183.5500030517578,190.9499969482422,190.21197509765625,8833927
2020-05-04,184.5,191.3000030517578,183.0500030517578,190.0500030517578,189.31546020507812,8570370
2020-05-05,191.4499969482422,194.0,182.1999969482422,184.1999969482422,183.48806762695312,6932389
