Date,Open,High,Low,Close,Adj Close,Volume
2020-03-11,16005.150390625,16200.0,15772.7998046875,16048.5498046875,15567.966796875,123732
2020-03-12,15869.4501953125,15882.75,15045.0,15565.5498046875,15099.4296875,222866
2020-03-13,15341.0,15855.0,14050.0,14991.7998046875,14542.8623046875,261620
2020-03-16,14800.0,14931.0498046875,13492.650390625,14397.2001953125,13966.06640625,221228
2020-03-17,14500.0,14777.0,14250.0,14541.0,14105.560546875,176980
2020-03-18,14550.0,14738.0,13400.0,13536.7998046875,13131.4326171875,212922
2020-03-19,13000.5,13448.400390625,12577.0498046875,13120.2998046875,12727.4052734375,214710
2020-03-20,13198.0,14433.099609375,13150.0,14145.5,13721.9033203125,204925
2020-03-23,12750.400390625,13999.7998046875,12750.0498046875,12944.650390625,12557.0146484375,195927
2020-03-24,13889.0,13889.0,12200.0,13478.349609375,13074.7314453125,258667
2020-03-25,12800.0,14520.0,12800.0,14444.099609375,14011.5625,198722
2020-03-26,14699.7001953125,15100.0,14051.5498046875,14919.650390625,14472.8720703125,205344
2020-03-27,15400.0,15534.0,14800.0,15108.599609375,14656.162109375,175244
2020-03-30,14990.0,15890.0,14687.7001953125,15658.650390625,15189.7421875,201470
2020-03-31,15849.0,16424.94921875,15701.25,16300.599609375,15812.46875,183919
2020-04-01,16300.25,16456.0,15500.0,15654.5498046875,15185.7646484375,127512
2020-04-03,15939.7001953125,15939.7001953125,15005.0,15104.650390625,14652.33203125,190776
2020-04-07,15575.0,17200.0,15426.0498046875,17038.650390625,16528.416015625,246901
2020-04-08,16650.0,17544.05078125,16555.44921875,16871.25,16366.03125,248445
2020-04-09,17436.94921875,17544.0,16575.0,16839.69921875,16335.423828125,207508
2020-04-13,16845.0,16974.0,16330.150390625,16599.94921875,16102.8544921875,82907
2020-04-15,16657.099609375,17391.0,16657.099609375,17325.900390625,16807.068359375,155579
2020-04-16,17320.0,18001.650390625,17052.150390625,17895.25,17359.365234375,225740
2020-04-17,18369.94921875,18369.94921875,17223.400390625,17324.30078125,16805.513671875,187271
2020-04-20,17489.80078125,17489.80078125,16930.0,16976.400390625,16468.033203125,135197
2020-04-21,16800.0,17240.0,16700.0,17015.349609375,16505.81640625,133754
2020-04-22,17008.349609375,17700.0,16817.19921875,17642.05078125,17113.748046875,202241
2020-04-23,17599.94921875,17800.0,17306.0,17436.05078125,16913.91796875,187100
2020-04-24,17300.0,17800.0,17300.0,17406.05078125,16884.81640625,145116
2020-04-27,17585.0,18015.0,17425.0,17950.80078125,17413.25390625,121986
2020-04-28,17976.5,18022.94921875,17501.0,17569.650390625,17043.513671875,107543
2020-04-29,17748.0,17748.0,17400.0,17489.69921875,16965.9609375,105242
2020-04-30,17700.0,18000.0,17512.0,17924.650390625,17387.888671875,158370
2020-05-04,17420.5,17728.150390625,17360.05078125,17456.44921875,16933.703125,118974
2020-05-05,17571.0,17636.94921875,17100.0,17421.5,16899.802734375,130679
2020-05-06,17421.5,17617.099609375,17270.0,17309.30078125,16790.962890625,135509
2020-05-07,17200.0,17280.0,16825.25,17142.44921875,16629.107421875,209076
2020-05-08,17350.0,17820.0,17201.5,17802.94921875,17269.828125,179200
2020-05-11,17770.0,17920.0,17490.0,17562.099609375,17036.189453125,184031
2020-05-12,17609.0,17777.0,17385.0,17461.94921875,16939.041015625,238925
2020-05-13,17750.0,17750.0,16400.0,16512.349609375,16017.8759765625,562033
2020-05-14,16600.0,16850.0,16201.0,16242.5,15814.5302734375,410238
2020-05-15,16500.0,16550.0,16201.9501953125,16443.80078125,16070.8828125,271592
2020-05-18,16441.0,16575.0,16162.2001953125,16240.349609375,15872.044921875,167960
2020-05-19,16280.2001953125,16415.80078125,16108.650390625,16150.2998046875,15784.037109375,118144
2020-05-20,16241.0,16594.94921875,16151.0,16303.400390625,15933.666015625,179539
