Datetime,Open,High,Low,Close,Adj Close,Volume
2022-04-07 09:15:00+05:30,1821.0999755859375,1823.949951171875,1807.800048828125,1810.800048828125,1810.800048828125,310078
2022-04-07 09:30:00+05:30,1810.699951171875,1815.199951171875,1808.0999755859375,1814.050048828125,1814.050048828125,310297
2022-04-07 09:45:00+05:30,1815.0999755859375,1820.699951171875,1810.550048828125,1818.4000244140625,1818.4000244140625,270420
2022-04-07 10:00:00+05:30,1818.449951171875,1828.0,1816.0999755859375,1822.050048828125,1822.050048828125,293166
2022-04-07 10:15:00+05:30,1822.199951171875,1823.0,1816.0,1816.0,1816.0,129557
2022-04-07 10:30:00+05:30,1816.1500244140625,1819.949951171875,1813.300048828125,1815.75,1815.75,184390
2022-04-07 10:45:00+05:30,1815.8499755859375,1817.0,1814.0,1815.5999755859375,1815.5999755859375,95742
2022-04-07 11:00:00+05:30,1815.75,1818.300048828125,1814.4000244140625,1818.25,1818.25,120833
2022-04-07 11:15:00+05:30,1818.0,1819.0,1815.0999755859375,1817.1500244140625,1817.1500244140625,163999
2022-04-07 11:30:00+05:30,1817.1500244140625,1817.9000244140625,1815.800048828125,1816.1500244140625,1816.1500244140625,118045
2022-04-07 11:45:00+05:30,1816.050048828125,1820.0,1816.0,1817.6500244140625,1817.6500244140625,130607
2022-04-07 12:00:00+05:30,1817.75,1821.0,1817.5999755859375,1819.9000244140625,1819.9000244140625,145755
2022-04-07 12:15:00+05:30,1819.8499755859375,1824.949951171875,1818.5,1824.1500244140625,1824.1500244140625,209290
2022-04-07 12:30:00+05:30,1824.0999755859375,1825.1500244140625,1820.0,1824.25,1824.25,177676
2022-04-07 12:45:00+05:30,1823.8499755859375,1828.0,1820.0,1826.5999755859375,1826.5999755859375,236805
2022-04-07 13:00:00+05:30,1826.449951171875,1828.0,1824.1500244140625,1824.75,1824.75,192985
2022-04-07 13:15:00+05:30,1824.5999755859375,1825.800048828125,1823.5999755859375,1824.0999755859375,1824.0999755859375,103107
2022-04-07 13:30:00+05:30,1823.949951171875,1825.0999755859375,1821.949951171875,1824.5,1824.5,159334
2022-04-07 13:45:00+05:30,1824.449951171875,1824.8499755859375,1816.4000244140625,1818.0,1818.0,186670
2022-04-07 14:00:00+05:30,1817.4000244140625,1819.8499755859375,1811.0,1812.3499755859375,1812.3499755859375,185595
2022-04-07 14:15:00+05:30,1812.3499755859375,1814.25,1810.0999755859375,1811.0,1811.0,151756
2022-04-07 14:30:00+05:30,1811.050048828125,1816.0,1811.050048828125,1814.699951171875,1814.699951171875,144570
2022-04-07 14:45:00+05:30,1814.699951171875,1814.800048828125,1810.0,1810.0,1810.0,174043
2022-04-07 15:00:00+05:30,1810.8499755859375,1813.0,1808.050048828125,1809.5,1809.5,554772
2022-04-07 15:15:00+05:30,1809.5,1816.0,1809.4000244140625,1815.949951171875,1815.949951171875,616994
2022-04-08 09:15:00+05:30,1823.050048828125,1827.8499755859375,1813.550048828125,1815.1500244140625,1815.1500244140625,185861
2022-04-08 09:30:00+05:30,1815.050048828125,1820.199951171875,1814.3499755859375,1819.0,1819.0,201567
2022-04-08 09:45:00+05:30,1819.25,1820.300048828125,1816.0,1817.5,1817.5,241474
2022-04-08 10:00:00+05:30,1816.5999755859375,1820.199951171875,1816.1500244140625,1818.8499755859375,1818.8499755859375,209638
2022-04-08 10:15:00+05:30,1818.699951171875,1819.0,1808.0,1810.5999755859375,1810.5999755859375,232173
2022-04-08 10:30:00+05:30,1810.0,1814.6500244140625,1809.949951171875,1814.199951171875,1814.199951171875,103822
2022-04-08 10:45:00+05:30,1814.199951171875,1822.5,1813.6500244140625,1822.300048828125,1822.300048828125,165720
2022-04-08 11:00:00+05:30,1822.199951171875,1822.449951171875,1820.0,1820.75,1820.75,181845
2022-04-08 11:15:00+05:30,1820.75,1822.0999755859375,1819.800048828125,1819.9000244140625,1819.9000244140625,164790
2022-04-08 11:30:00+05:30,1820.0,1820.5999755859375,1815.0,1817.050048828125,1817.050048828125,164080
2022-04-08 11:45:00+05:30,1816.9000244140625,1819.5999755859375,1814.550048828125,1818.550048828125,1818.550048828125,111564
