Datetime,Open,High,Low,Close,Adj Close,Volume
2022-04-08 09:15:00+05:30,1038.3499755859375,1038.3499755859375,1018.0,1018.0,1018.0,134552
2022-04-08 09:30:00+05:30,1018.2000122070312,1018.9500122070312,1005.0,1012.8499755859375,1012.8499755859375,275863
2022-04-08 09:45:00+05:30,1012.25,1013.2999877929688,1007.2000122070312,1009.9500122070312,1009.9500122070312,123910
2022-04-08 10:00:00+05:30,1009.5999755859375,1012.0999755859375,1008.2999877929688,1010.0,1010.0,101606
2022-04-08 10:15:00+05:30,1010.0499877929688,1010.6500244140625,1008.0499877929688,1008.9000244140625,1008.9000244140625,76902
2022-04-08 10:30:00+05:30,1008.8499755859375,1011.4500122070312,1006.4500122070312,1007.75,1007.75,136755
2022-04-08 10:45:00+05:30,1007.7000122070312,1011.0,1006.0499877929688,1010.5499877929688,1010.5499877929688,171819
2022-04-08 11:00:00+05:30,1011.0,1014.0,1007.5,1008.2000122070312,1008.2000122070312,196253
2022-04-08 11:15:00+05:30,1008.5,1009.0,1006.5999755859375,1007.1500244140625,1007.1500244140625,94264
2022-04-08 11:30:00+05:30,1007.25,1007.9000244140625,1006.2000122070312,1006.7000122070312,1006.7000122070312,67775
2022-04-08 11:45:00+05:30,1006.7000122070312,1007.5,1005.9500122070312,1007.4500122070312,1007.4500122070312,74851
2022-04-08 12:00:00+05:30,1007.4000244140625,1011.5999755859375,1007.4000244140625,1010.5999755859375,1010.5999755859375,121747
2022-04-08 12:15:00+05:30,1010.5999755859375,1011.5,1010.0,1010.75,1010.75,67816
2022-04-08 12:30:00+05:30,1010.7000122070312,1013.7000122070312,1010.5,1012.8499755859375,1012.8499755859375,56442
2022-04-08 12:45:00+05:30,1012.8499755859375,1012.8499755859375,1011.0499877929688,1011.25,1011.25,42767
2022-04-08 13:00:00+05:30,1011.25,1013.9000244140625,1011.25,1012.7000122070312,1012.7000122070312,57637
2022-04-08 13:15:00+05:30,1012.7000122070312,1013.4000244140625,1011.0,1011.0999755859375,1011.0999755859375,41430
2022-04-08 13:30:00+05:30,1011.0499877929688,1012.6500244140625,1010.0,1011.5499877929688,1011.5499877929688,55983
2022-04-08 13:45:00+05:30,1011.5499877929688,1013.4000244140625,1011.4000244140625,1012.8499755859375,1012.8499755859375,45083
2022-04-08 14:00:00+05:30,1012.8499755859375,1015.4000244140625,1012.5,1013.6500244140625,1013.6500244140625,86282
2022-04-08 14:15:00+05:30,1013.7000122070312,1014.0,1012.4500122070312,1013.4000244140625,1013.4000244140625,56710
2022-04-08 14:30:00+05:30,1013.7999877929688,1019.7000122070312,1013.1500244140625,1017.4000244140625,1017.4000244140625,122557
2022-04-08 14:45:00+05:30,1017.4000244140625,1018.9500122070312,1015.2000122070312,1017.0499877929688,1017.0499877929688,112442
2022-04-08 15:00:00+05:30,1016.2999877929688,1016.7000122070312,1010.25,1010.5,1010.5,295522
2022-04-08 15:15:00+05:30,1010.5999755859375,1012.9000244140625,1009.4500122070312,1012.7000122070312,1012.7000122070312,315536
2022-04-11 09:15:00+05:30,1012.75,1024.949951171875,1012.0,1017.7000122070312,1017.7000122070312,216521
2022-04-11 09:30:00+05:30,1017.2999877929688,1017.7000122070312,1012.6500244140625,1013.4000244140625,1013.4000244140625,71228
2022-04-11 09:45:00+05:30,1013.0999755859375,1023.5499877929688,1013.0,1018.0499877929688,1018.0499877929688,249043
2022-04-11 10:00:00+05:30,1017.9000244140625,1020.8499755859375,1016.4500122070312,1019.4000244140625,1019.4000244140625,47253
2022-04-11 10:15:00+05:30,1019.0,1020.75,1016.5499877929688,1017.2999877929688,1017.2999877929688,37474
2022-04-11 10:30:00+05:30,1017.2999877929688,1018.9500122070312,1015.0,1017.0,1017.0,52052
2022-04-11 10:45:00+05:30,1017.5,1020.7000122070312,1017.0,1018.5499877929688,1018.5499877929688,86467
2022-04-11 11:00:00+05:30,1018.5499877929688,1019.9500122070312,1015.0999755859375,1016.0999755859375,1016.0999755859375,37732
2022-04-11 11:15:00+05:30,1016.0999755859375,1017.4500122070312,1014.1500244140625,1014.75,1014.75,38655
2022-04-11 11:30:00+05:30,1014.75,1015.0,1013.9500122070312,1014.0,1014.0,36760
2022-04-11 11:45:00+05:30,1014.0,1014.0,1012.0,1013.5499877929688,1013.5499877929688,49413
2022-04-11 12:00:00+05:30,1013.5499877929688,1019.25,1013.3499755859375,1018.0999755859375,1018.0999755859375,122072
2022-04-11 12:15:00+05:30,1018.2999877929688,1020.2999877929688,1016.2999877929688,1019.9500122070312,1019.9500122070312,135055
2022-04-11 12:30:00+05:30,1019.9000244140625,1020.5,1018.0999755859375,1019.7000122070312,1019.7000122070312,91604
2022-04-11 12:45:00+05:30,1019.7000122070312,1021.5999755859375,1019.4000244140625,1020.3499755859375,1020.3499755859375,32090
2022-04-11 13:00:00+05:30,1020.3499755859375,1021.9000244140625,1020.0,1020.4000244140625,1020.4000244140625,25974
2022-04-11 13:15:00+05:30,1020.4500122070312,1025.9000244140625,1020.0,1022.9000244140625,1022.9000244140625,76846
2022-04-11 13:30:00+05:30,1022.8499755859375,1023.9000244140625,1020.5499877929688,1021.2000122070312,1021.2000122070312,38495
2022-04-11 13:45:00+05:30,1021.25,1025.4000244140625,1019.0499877929688,1025.0999755859375,1025.0999755859375,101561
2022-04-11 14:00:00+05:30,1025.0,1025.0999755859375,1022.0,1023.0999755859375,1023.0999755859375,53539
2022-04-11 14:15:00+05:30,1023.0999755859375,1023.9500122070312,1022.5,1023.0499877929688,1023.0499877929688,28113
2022-04-11 14:30:00+05:30,1023.0,1023.75,1021.6500244140625,1022.2000122070312,1022.2000122070312,31584
2022-04-11 14:45:00+05:30,1022.0,1023.0,1019.75,1021.9000244140625,1021.9000244140625,34094
2022-04-11 15:00:00+05:30,1021.9500122070312,1025.199951171875,1021.0,1024.8499755859375,1024.8499755859375,82263
2022-04-11 15:15:00+05:30,1024.800048828125,1028.199951171875,1024.6500244140625,1026.8499755859375,1026.8499755859375,160246
2022-04-12 09:15:00+05:30,1021.5,1031.6500244140625,1021.4500122070312,1025.050048828125,1025.050048828125,91732
2022-04-12 09:30:00+05:30,1025.050048828125,1025.050048828125,1013.4000244140625,1017.5,1017.5,225135
2022-04-12 09:45:00+05:30,1017.1500244140625,1021.75,1016.0499877929688,1020.5999755859375,1020.5999755859375,105288
2022-04-12 10:00:00+05:30,1020.9500122070312,1023.0999755859375,1018.0,1021.2999877929688,1021.2999877929688,66331
2022-04-12 10:15:00+05:30,1021.2999877929688,1021.4000244140625,1016.5,1017.75,1017.75,140907
2022-04-12 10:30:00+05:30,1017.75,1020.7000122070312,1015.2000122070312,1020.0499877929688,1020.0499877929688,209724
2022-04-12 10:45:00+05:30,1020.2000122070312,1024.449951171875,1019.5,1019.8499755859375,1019.8499755859375,57653
2022-04-12 11:00:00+05:30,1020.0999755859375,1025.5999755859375,1019.9000244140625,1020.9000244140625,1020.9000244140625,98057
2022-04-12 11:15:00+05:30,1020.9000244140625,1025.0,1020.5,1023.9500122070312,1023.9500122070312,100448
2022-04-12 11:30:00+05:30,1023.5999755859375,1029.3499755859375,1023.0,1028.699951171875,1028.699951171875,68194
2022-04-12 11:45:00+05:30,1028.5,1029.5999755859375,1025.800048828125,1026.949951171875,1026.949951171875,46241
2022-04-12 12:00:00+05:30,1027.1500244140625,1027.75,1024.0,1024.0999755859375,1024.0999755859375,58480
2022-04-12 12:15:00+05:30,1024.0999755859375,1026.5,1023.2000122070312,1025.3499755859375,1025.3499755859375,348100
2022-04-12 12:30:00+05:30,1025.9000244140625,1027.0,1024.6500244140625,1025.0,1025.0,29342
2022-04-12 12:45:00+05:30,1025.0,1025.4000244140625,1021.1500244140625,1022.5499877929688,1022.5499877929688,247217
2022-04-12 13:00:00+05:30,1022.6500244140625,1022.6500244140625,1017.0,1017.7000122070312,1017.7000122070312,34631
2022-04-12 13:15:00+05:30,1017.7000122070312,1020.0999755859375,1017.5499877929688,1019.0499877929688,1019.0499877929688,21478
2022-04-12 13:30:00+05:30,1019.5,1019.9500122070312,1014.5,1019.0,1019.0,167121
2022-04-12 13:45:00+05:30,1019.0,1021.5,1018.6500244140625,1019.2000122070312,1019.2000122070312,31565
2022-04-12 14:00:00+05:30,1019.4500122070312,1022.9500122070312,1018.7999877929688,1021.8499755859375,1021.8499755859375,45701
2022-04-12 14:15:00+05:30,1022.0499877929688,1022.7000122070312,1020.5999755859375,1021.75,1021.75,35433
2022-04-12 14:30:00+05:30,1022.0999755859375,1025.5999755859375,1021.8499755859375,1024.4000244140625,1024.4000244140625,71955
2022-04-12 14:45:00+05:30,1024.8499755859375,1025.300048828125,1022.0,1024.449951171875,1024.449951171875,58495
2022-04-12 15:00:00+05:30,1025.1500244140625,1029.0,1024.3499755859375,1027.300048828125,1027.300048828125,130258
