Datetime,Open,High,Low,Close,Adj Close,Volume
2022-04-08 09:15:00+05:30,1514.0,1524.5999755859375,1512.0,1513.5999755859375,1513.5999755859375,753598
2022-04-08 09:30:00+05:30,1513.199951171875,1513.699951171875,1505.5,1506.199951171875,1506.199951171875,1119610
2022-04-08 09:45:00+05:30,1506.1500244140625,1514.8499755859375,1503.0,1510.5999755859375,1510.5999755859375,831731
2022-04-08 10:00:00+05:30,1511.800048828125,1514.8499755859375,1505.0,1512.5999755859375,1512.5999755859375,1393864
2022-04-08 10:15:00+05:30,1512.449951171875,1513.75,1501.0999755859375,1505.800048828125,1505.800048828125,930590
2022-04-08 10:30:00+05:30,1505.5,1507.3499755859375,1497.699951171875,1498.949951171875,1498.949951171875,1127454
2022-04-08 10:45:00+05:30,1498.9000244140625,1503.949951171875,1497.449951171875,1503.25,1503.25,649930
2022-04-08 11:00:00+05:30,1503.300048828125,1503.5999755859375,1498.449951171875,1499.5999755859375,1499.5999755859375,461842
2022-04-08 11:15:00+05:30,1499.550048828125,1503.0,1498.0,1499.300048828125,1499.300048828125,436128
2022-04-08 11:30:00+05:30,1499.25,1502.0,1498.0,1501.199951171875,1501.199951171875,486364
2022-04-08 11:45:00+05:30,1501.0,1505.800048828125,1500.050048828125,1504.300048828125,1504.300048828125,591686
2022-04-08 12:00:00+05:30,1504.3499755859375,1509.0999755859375,1504.050048828125,1506.0,1506.0,544052
2022-04-08 12:15:00+05:30,1506.0,1513.0,1505.949951171875,1509.75,1509.75,835431
2022-04-08 12:30:00+05:30,1509.75,1518.0,1507.300048828125,1514.9000244140625,1514.9000244140625,1013919
2022-04-08 12:45:00+05:30,1514.9000244140625,1515.949951171875,1509.0,1510.0,1510.0,743602
2022-04-08 13:00:00+05:30,1509.8499755859375,1511.300048828125,1504.5999755859375,1509.5,1509.5,607752
2022-04-08 13:15:00+05:30,1509.5,1511.9000244140625,1506.5999755859375,1509.199951171875,1509.199951171875,300346
2022-04-08 13:30:00+05:30,1509.199951171875,1515.0,1508.050048828125,1513.949951171875,1513.949951171875,424630
2022-04-08 13:45:00+05:30,1513.9000244140625,1519.0,1511.8499755859375,1519.0,1519.0,654621
2022-04-08 14:00:00+05:30,1519.0,1525.5999755859375,1517.0,1523.300048828125,1523.300048828125,966959
2022-04-08 14:15:00+05:30,1523.5999755859375,1523.5999755859375,1515.4000244140625,1515.9000244140625,1515.9000244140625,745787
2022-04-08 14:30:00+05:30,1515.8499755859375,1518.949951171875,1515.0,1515.699951171875,1515.699951171875,579362
2022-04-08 14:45:00+05:30,1516.0,1521.0,1515.6500244140625,1518.0,1518.0,793439
2022-04-08 15:00:00+05:30,1518.0,1518.4000244140625,1511.0,1511.199951171875,1511.199951171875,1136880
2022-04-08 15:15:00+05:30,1511.050048828125,1518.0,1511.050048828125,1516.550048828125,1516.550048828125,1170363
2022-04-11 09:15:00+05:30,1508.5,1508.75,1495.4000244140625,1499.4000244140625,1499.4000244140625,600852
2022-04-11 09:30:00+05:30,1499.4000244140625,1503.0,1497.550048828125,1498.9000244140625,1498.9000244140625,748258
2022-04-11 09:45:00+05:30,1498.8499755859375,1502.449951171875,1498.8499755859375,1501.5,1501.5,546094
2022-04-11 10:00:00+05:30,1501.5,1504.800048828125,1498.550048828125,1503.300048828125,1503.300048828125,599926
2022-04-11 10:15:00+05:30,1503.199951171875,1507.0,1502.0,1505.0,1505.0,464612
2022-04-11 10:30:00+05:30,1505.0,1506.5,1503.75,1505.25,1505.25,391159
2022-04-11 10:45:00+05:30,1505.25,1506.1500244140625,1503.25,1505.25,1505.25,295328
2022-04-11 11:00:00+05:30,1505.0,1505.1500244140625,1499.5,1502.5,1502.5,634950
2022-04-11 11:15:00+05:30,1502.5,1504.75,1501.0999755859375,1503.0,1503.0,146671
2022-04-11 11:30:00+05:30,1503.0999755859375,1505.0,1502.0,1504.949951171875,1504.949951171875,195602
2022-04-11 11:45:00+05:30,1504.949951171875,1506.449951171875,1504.4000244140625,1505.449951171875,1505.449951171875,228524
2022-04-11 12:00:00+05:30,1505.449951171875,1508.0,1502.0,1502.949951171875,1502.949951171875,298881
2022-04-11 12:15:00+05:30,1502.949951171875,1504.0,1500.300048828125,1500.300048828125,1500.300048828125,215129
2022-04-11 12:30:00+05:30,1500.4000244140625,1502.300048828125,1498.25,1499.550048828125,1499.550048828125,348236
2022-04-11 12:45:00+05:30,1499.550048828125,1505.75,1498.9000244140625,1505.699951171875,1505.699951171875,269164
2022-04-11 13:00:00+05:30,1505.75,1507.0,1501.75,1503.449951171875,1503.449951171875,462609
2022-04-11 13:15:00+05:30,1503.5,1505.9000244140625,1502.6500244140625,1503.4000244140625,1503.4000244140625,217437
2022-04-11 13:30:00+05:30,1503.4000244140625,1505.5,1501.0,1501.0,1501.0,242605
2022-04-11 13:45:00+05:30,1501.199951171875,1502.9000244140625,1498.1500244140625,1499.0,1499.0,343679
2022-04-11 14:00:00+05:30,1499.0,1502.8499755859375,1498.0,1501.949951171875,1501.949951171875,241993
2022-04-11 14:15:00+05:30,1502.050048828125,1503.4000244140625,1500.300048828125,1502.5,1502.5,201841
2022-04-11 14:30:00+05:30,1502.5,1502.5,1500.3499755859375,1500.5,1500.5,225020
2022-04-11 14:45:00+05:30,1500.5,1500.5,1496.6500244140625,1497.8499755859375,1497.8499755859375,521656
2022-04-11 15:00:00+05:30,1497.9000244140625,1498.949951171875,1495.0,1497.800048828125,1497.800048828125,460378
2022-04-11 15:15:00+05:30,1497.699951171875,1498.5,1494.0,1494.5999755859375,1494.5999755859375,784955
2022-04-12 09:15:00+05:30,1485.1500244140625,1491.300048828125,1481.25,1485.050048828125,1485.050048828125,647157
2022-04-12 09:30:00+05:30,1485.5,1505.0,1484.1500244140625,1504.4000244140625,1504.4000244140625,1001850
2022-04-12 09:45:00+05:30,1503.949951171875,1506.75,1494.0999755859375,1494.699951171875,1494.699951171875,771493
2022-04-12 10:00:00+05:30,1494.8499755859375,1497.0,1492.0,1495.550048828125,1495.550048828125,577162
